review,label
رسالة لكل اخواني صعبان عليه ان البلد فرحانة . ربنا ينكد عليك كمان وكمان . ,negative
الارقام مش مرضيه لكن مش وحشه. ,negative
معلومات مهمة جدا اقرؤها بتمعن . ,positive
انا عايزة ابقى مسؤولة عن شركة الطيران عشان اسافر كل الاماكن اللى عايزاها ببلاش . ,positive
الناس اللى كل لما تدخل تويتر تكتب هاى وهى ماشية تكتب باى انتم متخلفين . ,negative
بحب الاغاني الخليجية . ,positive
هناك اصدقاء اخلصوا للصداقة حتى بكى من اجلهم الوفاء . ,positive
ايه اللمة و الدي جي و الناس اللي بترقص هناك دول . فرح ده يا حج  لا يا بني ده استفتاء . ,negative
و قالت الصناديق للسيسى نعم . ,positive
ربنا يكون بالعون . احنا ولاد بلد واحده و قضيتنا واحده . دمت بصحة وسلامة . ,positive
دول اخوان بني صهيون والله دماغ كاوتش محروق من الاخر . ,negative
سياتى الفرح بعد الحزن . ,positive
ربنا يجازيك خير . ,positive
احساس حلو لما تتمنى من ربنا يعوضك خير عن حاجة  و بعد كدة تلاقى ربنا بيديك أكتر من اللى كنت بتتمناة . ,positive
ﻛﺮﺩﺍﺳﺔ ﻭﻧﺎﻫﻴﺎ ﻫﻴﻮﺩﻭﺍ ﺍﻟﺴﻴﺴﻲ ﻓﻲ ﺩﺍﻫﻴﺔ . ,negative
اكتشفت أن في حيوانات ارحم من الناس . ,negative
يا عم اطلع من حسابى بقى  . ,negative
لما دول حلوين اومال تقول ايه على  بنات المنصورة . ,positive
اول فيديو اترفع فى تاريخ اليوتيوب. ,positive
إشي خيال يا ناس. ,negative
اللهم إبعد عنا الملل والمملين . ,positive
نعم الرجل الوسيم والفارس المغوار . ,positive
الحياة بمفردى اجمل . ,positive
انت هتفهم اكتر من الحكومة .الحكومة بعد كدا هتقلعنا ملط . ,negative
الصداع ده قاطع معايا اشتراك . ,negative
كل ما يشجع فريق يخسر . ,negative
الوضع بائس من زمان . ,negative
كانت الحفلة مش منظمة . ,negative
وربنا الفرحه فيكوا و الشماته واخده حقها بزياده النهارده اشربوا . ,negative
طوابير في محطات بنزين ع البحر. ليلة التفويل الاخير . ,negative
يا نهار هو بقى فى اغانى اعشية . ,negative
خلينا نخلى رمضان ده احسن رمضان عدى علينا فى حياتنا . ,positive
البنزين غلى وبعده الكهرباء هتغلىطبعا . مش كهربه العربية بتشتغل على البنزين . ,negative
احنا فى بلاد الزومبى . ,negative
رائعه ما شاء الله . ,positive
بلاش انتى بالذات تتكلمى عن الأسماء الغريبة دا انتى كل اساميلى بقعد استهجاها . ,negative
اللينك ده بيقدم كل يوم ندوات ومحاضرات اون لاين هتعجبكم اوى . ,positive
كبر دماغك دى اشكال ولا تسوى . ,negative
انا مضيت عقد مع بيبسي و بكتب الاسامي على الكانزات باركولي يا جدعان. ,positive
انا بشجع البرازيل . ,positive
عارف كدة لما تمشى متعصب و زعلان اوى فحد يشدك ميرضاش يسيبك انا الباب بيعمل معايا كدة كتير . ,negative
هيشيلوا الدعم عننا ولاد الجزمة . ,negative
قالتله اخاف تحب غيري . فحب غيرها حتى لا تخاف  كم انت حنون يا حيوان   . ,negative
احياناً يكون كل شيء واضح.  بس الواحد مش فاهم  . ,negative
موت بغيظك يا اخوانى . ,negative
نسيت تقول هبلة . ,negative
اللهم طهرنى من العيوب واغسلنى من الذنوب ونقنى من الخطايا وافتح لى يا ربى ابواب الهداية . ,positive
اللهم لا تخرجنا من رمضان الا وقد غفرت لنا ما تقدم من ذنوبنا . ,positive
عن ناس نفسك تعمل فيهم اى مقلب من بتوع رامز جلال . ,negative
مصر بقت تكية باين . ,negative
عجبانى اوى صورة الهلال جنب هشتاج رمضان كريم ده . ,positive
مع زيادة البنزين انتظروا هبل السواقيين فى رفع الاجرة . ,negative
بشرة خير والله . ,positive
انا بشجع الارجنتين . ,positive
ده ايه الكلام العميق ده . ,positive
امين احنا وانتم . ,positive
مشكلة عويصة فعلا . ,negative
انا عارف يا اخويا بيجيبواالكلام ده منين . ,negative
أمي ثم أبي ربنا يخليكم ويحفظكم لي وادام عليكم الصحة والعافية وراحة البال . ,positive
عيال صايعه ملهاش اهل  . ,negative
الحمدلله علي كل شئ. ,positive
اه قولتيلى بتاعت المليجى فى فلم الارض . يا رتنى ما سألت . ,negative
الله يمسيه بالخير عادل امام ما قال الشعب يجب أن يكون فقيراً الفقراء يدخلون الجنة كتر خيرك يا حكومة عاملة على اخرتنا . ,negative
سؤال لعبيد البياده لما متلاقيش تاكل ومش معاك حق البنزين. هتشغل تسلم الايادي  ولا هتشغل بشرة خير . ,negative
حالتي الان زفت . ,negative
مش مصدق خالص . ,negative
مشهد فوق الروعه لا يوصف بكلمات . ,positive
احمدوا ربنا مع طلوع الفجر . ,positive
كل لما اشف حلقة من برنامج باسم يوسف لازم اشتم  بعدها . ,negative
يارب اختم عمرى بسجده . ,positive
السعادة لا تعنى عدم وجود مشاكل ولكن تعنى القدرة على التعامل معها . ,positive
لا بشرب كونياك ده مشروب البنت المهذبه  . ,negative
عارفين الناس الغلابة اللي كانوا مع السيسي وهيتفشخوا من رفع الاسعار . برده انا شمتان فيهم  . ,negative
يا رافع معنوياتي  . ,positive
نسعى وراء اللى يجمل لنا العالم  . ,positive
احسن خليه ينتقملي. قلبك اسود  . ,negative
ممكن لايك هنا  . ,positive
كل الحفله الي علي التايم لاين كله علي البنزين اومال لما يغلي اسعار الخضار والفاكهه ايه الي هيحصل  . ,negative
السيسى رجعنا  لايام العز والقوة  . ,positive
اهو ده بقي اللي اسمه الجهل والتخلف   . ,negative
يارب مش عارفه افكر ولا اقرر أى حاجه. أنا عارفه ان أنت سايبلى حاجه تفرحنى مهما كانت فهى خير ليا  . ,negative
الف مبروك للبرازيل فوزها على كولومبيا . وان شاء الله عقبال الكأس . ,positive
ربك هو العالم. ربك رب قلوب  . ,positive
المحسنون الظن بالله تعالى يشمون رائحة الفرج رغم بعد المسافات .اللهم إننا نظن بك خيراً  . ,positive
سك على بناتك شغالة دلوقتى يلا نضحك شوية  . ,positive
خرجتني من المود شكرا  . ,positive
والله قليل عليهم الشتيمة  . ,negative
ﻣﺎﺗﺨﻠﻴﺶ ﻓﺮﺣﺘﻚ ﺃﻥ ﺃﺳﻤﻚ ﻋﻠﻰ ﻛﺎﻧﺰﺍﺕ ﻛﻮﻛﺎﻛﻮﻻ . ﻳﻨﺴﻴﻚ ﺍﻥ ﺃﺳﻤﻚ ﺩﺓ ﻫﻴﺘﺮﻣﻰ فى ﺍﻟﺰﺑﺎﻟﺔ  . ,negative
حبكت تتكلم والناس متعصبة وقافشة كدا  . ,negative
سيبك انت  بس الإستقرار حلو مفيش كلام  . ,positive
بتفرح لمجرد انك بتكلم حد بترتاح معاه . ,negative
بدات اتحسن ادعيلى .  انت صاحب الفضل عليا لولا التوجيهات مكنش ده بقي الحال . ,positive
هتعزم من اتنين صحابي يومين على التوازي انا مش مصدق نفسي ان ولاد المعفنه هيعزموني. ,negative
ليست البطولة فى هذا الزمان ان يحمل الانسان سيفا ولكن البطولة الحقيقية ان يحمل الانسان ضميرا . ,positive
فى برنامج كده اسمه من الصفر بيجيب رجال اعمال وحياتهم ونجاحهم حلو اوى . ,positive
الدنيا زى المرجيحه يوم تحت و فوق . نفسي اشوف يوم فوق بقى تعبنا. ,negative
يعنى البنزين هيبقى بالسعر العالمى بقى طالما الدعم اتشال . ,negative
انا فرحانه بنفسي فشخ بقى . أحسن منك يا زفته . ,positive
ده كان اكتر اعلان مستفز فى رمضان . ,negative
اللهم فى يوم الجمعه افرحنا بخبر جميل وعافى كل مريض وارحم كل ميت واشرح صدورنا ويسر امورنا . ,positive
انا كنت بتكلم فى الموبايل لمدة 7 ساعات متواصلة ودانى مش سامعه بيها دلوقتى . ,negative
هناك احلام تتعدى الحدود وهناك رب مجيب عليم بالقلوب . ,positive
